source,model,scenario_id,domain,bucket,causal_pair_id,causal_branch,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,26008,481,26489,0.026102,97.012,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,26715,519,27234,0.026922,82.066,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28393,538,28931,0.028658,86.314,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29723,571,30294,0.0303045,85.519,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,23822,522,24344,0.024036,78.147,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27785,538,28323,0.028047,69.764,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,prosody_high,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,27151,505,27656,0.0272535,79.959,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,prosody_high,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,28823,589,29412,0.0291775,85.797,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,prosody_low,0,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,15,27119,608,27727,0.0275335,83.544,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,prosody_low,1,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,15,28517,646,29163,0.0290455,76.649,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,state_change_short,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30593,632,31225,0.031137,84.724,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30952,614,31566,0.0316375,92.492,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,5996,551,6547,0.004651,174.892,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,6183,544,6727,0.0047235,165.438,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,25929,566,26495,0.0268925,184.425,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,clue_removed,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,24670,516,25186,0.025484,134.634,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28129,571,28700,0.0291095,318.505,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,full_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25929,545,26474,0.0268295,228.024,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28741,617,29358,0.029243,106.237,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25362,526,25888,0.025591,87.835,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29632,668,30300,0.030285,84.86,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,31581,586,32167,0.031988,81.716,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25382,485,25867,0.025487,73.779,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25186,497,25683,0.0255435,83.828,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,prosody_high,0,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,30682,645,31327,0.0314475,100.265,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,prosody_high,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,24828,490,25318,0.0248885,78.301,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,prosody_low,0,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,26414,551,26965,0.026875,88.794,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,prosody_low,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,24537,544,25081,0.024975,91.613,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,state_change_short,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,29711,571,30282,0.0302905,94.021,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,state_change_short,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28964,548,29512,0.029257,84.089,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,transcript_only,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,5952,542,6494,0.004602,176.631,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,transcript_only,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,5654,478,6132,0.004261,165.867,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25907,506,26413,0.0266925,38008.225,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,clue_removed,1,True,True,True,True,True,True,,,15,28774,567,29341,0.0297415,112.439,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24208,470,24678,0.0248825,229.394,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,22918,477,23395,0.0236135,212.458,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,29560,564,30124,0.029903,103.418,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,22909,453,23362,0.022919,80.432,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25827,509,26336,0.026005,71.806,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27737,518,28255,0.027942,78.524,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27429,540,27969,0.0277,73.367,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27675,500,28175,0.027826,75.86,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,prosody_high,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,32516,625,33141,0.0329785,85.841,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,prosody_high,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,28417,554,28971,0.0286695,71.401,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,29020,564,29584,0.0293025,77.526,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,prosody_low,1,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,15,30544,576,31120,0.0308615,70.343,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,state_change_short,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,26788,571,27359,0.027151,89.743,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,32283,601,32884,0.032735,86.885,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,6490,627,7117,0.005126,138.52,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b0_s05,account_access,5-8,saas:5-8:s05,misaligned,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,6650,611,7261,0.005158,84.763,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,clue_removed,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,26473,511,26984,0.0272715,37992.007,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25643,500,26143,0.0264095,115.219,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,23276,455,23731,0.0239085,241.684,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,full_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,24679,433,25112,0.0252455,200.756,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,33006,622,33628,0.033523,113.056,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,gap_no_state_change,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27444,532,27976,0.027691,98.294,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,hidden_user_action,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,25735,514,26249,0.025926,80.525,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,31960,639,32599,0.032525,83.989,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,30091,563,30654,0.03043,77.386,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25724,484,26208,0.025825,75.073,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,prosody_high,0,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,29918,582,30500,0.0304945,93.475,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,prosody_high,1,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PREMATURE_ESCALATION;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,28155,583,28738,0.0284945,74.827,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,prosody_low,0,False,False,True,False,True,False,True,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,29804,562,30366,0.0300795,85.4,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,prosody_low,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,31029,557,31586,0.0312885,75.435,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,state_change_short,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25617,533,26150,0.025867,80.287,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,state_change_short,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27742,552,28294,0.028047,80.083,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,transcript_only,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,6422,599,7021,0.005008,120.732,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_b1_s05,account_access,5-8,saas:5-8:s05,aligned,transcript_only,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,6449,579,7028,0.0049615,74.154,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28817,571,29388,0.0297965,98.091,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,clue_removed,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,24710,464,25174,0.0253695,93.397,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,full_audio,0,False,False,False,False,True,True,,PREMATURE_CLOSE,15,27245,507,27752,0.0280315,37826.564,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,full_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,29753,551,30304,0.0306715,79.425,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,35,51244,934,52178,0.052345,201.77,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,gap_no_state_change,1,False,False,False,False,True,True,,PREMATURE_CLOSE,15,27612,523,28135,0.027835,83.557,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,hidden_user_action,0,False,False,False,True,True,True,,PREMATURE_CLOSE,15,25093,441,25534,0.02507,81.059,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29761,563,30324,0.030102,76.397,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,neutral_audio,0,True,True,True,True,True,True,,,15,28135,536,28671,0.028395,88.848,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,neutral_audio,1,False,False,False,False,True,True,,PREMATURE_CLOSE,15,28765,519,29284,0.028976,81.812,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,prosody_high,0,False,False,False,False,True,False,False,PREMATURE_CLOSE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,27672,539,28211,0.0278805,87.237,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,prosody_high,1,False,False,False,False,True,True,False,PREMATURE_CLOSE;PROSODY_GROUNDING_FAILURE,15,27620,492,28112,0.0276895,87.152,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,prosody_low,0,False,False,False,False,True,True,True,EARLY_CLUE_LOSS,15,25237,506,25743,0.0253485,80.79,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,prosody_low,1,False,False,False,False,True,True,False,PREMATURE_CLOSE;PROSODY_GROUNDING_FAILURE,15,25423,498,25921,0.0255105,70.745,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,state_change_short,0,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,27172,526,27698,0.027404,84.242,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,state_change_short,1,False,False,False,False,True,True,,PREMATURE_CLOSE,15,25126,482,25608,0.0254425,90.282,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,transcript_only,0,True,True,True,True,True,True,,,15,6467,551,7018,0.0048865,59.093,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,transcript_only,1,True,True,True,True,True,True,,,15,6618,571,7189,0.005022,48.717,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24317,534,24851,0.0251845,89.061,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27518,498,28016,0.0282795,94.188,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,27157,502,27659,0.0279305,37817.095,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27001,520,27521,0.0278285,81.605,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,gap_no_state_change,0,True,True,True,True,True,True,,,15,28115,550,28665,0.028419,82.102,
paper_results\v05\reports\complete\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_b1_s05,mobile_service,12-20,telecom:12-20:s05,aligned,gap_no_state_change,1,True,True,True,True,True,True,,,15,30132,528,30660,0.03037,76.463,
